Bband logP
-22.854166666666664	-1.2261390247198776
-22.5625	-0.9036658348173878
-22.270833333333336	-0.9513092789355417
-21.979166666666664	-0.9374981074026008
-21.6875	-0.9198166709370945
-21.395833333333336	-0.978890848386706
-21.104166666666664	-1.097186682582301
-20.8125	-1.1094058058553307
-20.520833333333336	-1.2435978801926182
-20.229166666666664	-1.3387360299688538
-19.9375	-1.4634551209337179
-19.645833333333336	-1.6887861389448338
-19.354166666666664	-1.9570100001232185
-19.0625	-2.1312959193346837
-18.770833333333332	-2.1515434700267106
-18.479166666666664	-2.521249009600602
-18.1875	-2.29721152289327
-17.895833333333332	-2.4592548778833665
-17.604166666666664	-2.7919692771373095
-17.3125	-2.676996037154103
-17.020833333333332	-2.799484425663096
-16.729166666666664	-2.6385574808040855
-16.4375	-2.7412363158236075
-16.145833333333332	-2.900554642740742
