Bband P
-22.854166666666664	0.19554149931793957
-22.5625	0.11093590926788624
-22.270833333333336	0.14081109517550644
-21.979166666666664	0.11765708206430119
-21.6875	0.08856325674060653
-21.395833333333336	0.07888342934457498
-21.104166666666664	0.064974763609349
-20.8125	0.05860909561954622
-20.520833333333336	0.04546616636428981
-20.229166666666664	0.032023141527555886
-19.9375	0.021876110910178385
-19.645833333333336	0.012300598023467765
-19.354166666666664	0.012378070433734826
-19.0625	0.007015714728202897
-18.770833333333332	0.005751787094917396
-18.479166666666664	0.0034195978797576755
-18.1875	0.0016185503743116302
-17.895833333333332	0.0008517666017777383
-17.604166666666664	0.0006220271721179317
-17.3125	0.0003093811547125325
-17.020833333333332	0.00012137844004594227
-16.729166666666664	0.0001366958346558784
-16.4375	9.353648951510187e-05
-16.145833333333332	3.934583104832206e-05
