Bband logP
-22.854166666666664	-inf
-22.5625	-0.9651345649739353
-22.270833333333336	-0.5170813684856574
-21.979166666666664	-0.6931028556491166
-21.6875	-0.9330996478671179
-21.395833333333336	-1.117055297412366
-21.104166666666664	-1.1947355364280088
-20.8125	-1.4264136143417483
-20.520833333333336	-1.6017822704540348
-20.229166666666664	-1.7583766275099173
-19.9375	-1.891715007839799
-19.645833333333336	-2.048653704528737
-19.354166666666664	-2.0809648912491108
-19.0625	-2.185161236431971
-18.770833333333332	-2.4213946635202963
-18.479166666666664	-2.603541699989459
-18.1875	-2.7322040111298116
-17.895833333333332	-2.9872927860611944
-17.604166666666664	-2.9618513798995196
-17.3125	-3.2161192002125514
-17.020833333333332	-3.4483074454771714
-16.729166666666664	-3.8586514706295807
-16.4375	-3.9311277477867823
-16.145833333333332	-inf
